id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
63414275,67756989,6600.0,6600.0,6600.0, 36 months,12.29,220.13,C,C1,Admin Aide,10+ years,OWN,44043.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63414275,,debt_consolidation,Debt consolidation,234xx,VA,31.59,0.0,Oct-2001,0.0,,,10.0,0.0,27443.0,91.8,19.0,f,6293.37,6293.37,431.25,431.25,306.63,124.62,0.0,0.0,0.0,Dec-2015,220.13,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40607.0,,,,,,,,,,,,29900.0,,,
9076953,10888938,13000.0,13000.0,13000.0, 60 months,15.1,309.96,C,C2,MEDICAL LAB TECH,4 years,RENT,42052.0,Verified,Dec-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9076953,,debt_consolidation,Debt consolidation,453xx,OH,28.17,1.0,Sep-1999,2.0,8.0,,7.0,0.0,10476.0,59.2,14.0,w,0.0,0.0,4029.48,4029.48,2053.41,1976.07,0.0,0.0,0.0,Jan-2015,309.96,,Jan-2016,0.0,81.0,1.0,INDIVIDUAL,,,,0.0,0.0,41604.0,,,,,,,,,,,,17700.0,,,
9435150,11267276,23200.0,23200.0,23175.0, 36 months,8.9,736.68,A,A5,Civil Engineer,10+ years,RENT,66000.0,Source Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9435150,"  Borrower added on 12/09/13 > This loan will allow me to finally pay off my credit cards and start seriously investing in my future. I have never missed a payment on anything, and I am serious about this goal. Thank you for considering investing.<br>",credit_card,Credit card refinancing,402xx,KY,24.24,0.0,Feb-2000,0.0,,,10.0,0.0,21962.0,75.0,23.0,f,7755.12,7746.76,18425.15,18405.3,15444.88,2980.27,0.0,0.0,0.0,Jan-2016,736.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,36353.0,,,,,,,,,,,,29300.0,,,
1411750,1661627,3000.0,3000.0,3000.0, 36 months,17.77,108.12,D,D1,,n/a,MORTGAGE,25584.0,Not Verified,Jul-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1411750,  Borrower added on 07/11/12 > This loan is too fix my car to go to my 50th class reunion<br>,credit_card,Credit card refinancing,324xx,FL,13.18,0.0,Oct-1988,0.0,55.0,,7.0,0.0,12182.0,93.7,18.0,f,0.0,0.0,3891.19917276,3891.2,3000.0,891.2,0.0,0.0,0.0,Jul-2015,109.16,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
10695215,12587336,14450.0,14450.0,14425.0, 60 months,16.24,353.25,C,C5,manager/driver,1 year,MORTGAGE,39000.0,Verified,Jan-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10695215,,major_purchase,Major purchase,330xx,FL,26.74,1.0,Nov-2003,1.0,14.0,,11.0,0.0,7915.0,19.8,38.0,f,0.0,0.0,15590.7447244,15563.77,14450.0,1140.74,0.0,0.0,0.0,Aug-2014,13824.49,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,182575.0,,,,,,,,,,,,40000.0,,,
25516873,27969876,10000.0,10000.0,10000.0, 36 months,24.08,392.75,F,F2,Assistant Planner,10+ years,RENT,82599.0,Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25516873,,other,Other,078xx,NJ,24.32,1.0,Nov-1983,2.0,21.0,,18.0,0.0,15189.0,61.9,22.0,f,0.0,0.0,10583.93,10583.93,10000.0,583.93,0.0,0.0,0.0,Oct-2014,10191.18,,Jan-2016,0.0,51.0,1.0,INDIVIDUAL,,,,0.0,0.0,44098.0,,,,,,,,,,,,24000.0,,,
38655614,41439410,4000.0,4000.0,4000.0, 36 months,6.99,123.5,A,A3,Store Supervisor,6 years,RENT,45000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38655614,,major_purchase,Major purchase,080xx,NJ,28.96,0.0,Sep-2005,1.0,,,13.0,0.0,8337.0,29.2,23.0,f,2758.32,2758.32,1480.45,1480.45,1241.68,238.77,0.0,0.0,0.0,Jan-2016,123.5,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,75166.0,,,,,,,,,,,,28600.0,,,
28763198,31296341,6400.0,6400.0,6400.0, 36 months,10.99,209.5,B,B3,ChPT,3 years,MORTGAGE,35000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28763198,,debt_consolidation,Debt consolidation,882xx,NM,18.86,0.0,Jan-2002,1.0,,,6.0,0.0,3544.0,53.7,26.0,f,3985.68,3985.68,3142.5,3142.5,2414.32,728.18,0.0,0.0,0.0,Jan-2016,209.5,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10438.0,,,,,,,,,,,,6600.0,,,
1468332,1725194,6000.0,6000.0,6000.0, 36 months,16.29,211.81,C,C4,,5 years,RENT,50000.0,Source Verified,Aug-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1468332,  Borrower added on 08/10/12 > This loan is for the sole purpose of paying off my credit cards and paying only one bill a month to Lending Club. I have no late payments and no past due payments on my cards but I am paying over $450 a month to credit cards alone.<br>,debt_consolidation,cards,113xx,NY,16.1,2.0,Sep-2006,1.0,7.0,,12.0,0.0,7856.0,40.3,19.0,f,0.0,0.0,7622.47635649,7622.48,6000.0,1622.48,0.0,0.0,0.0,Aug-2015,217.59,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
15259260,17331711,4000.0,4000.0,4000.0, 36 months,10.99,130.94,B,B2,butcher,10+ years,RENT,75000.0,Not Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15259260,,credit_card,Credit card refinancing,078xx,NJ,10.86,0.0,Jun-2003,0.0,,,7.0,0.0,5426.0,63.8,11.0,w,1940.39,1940.39,2618.8,2618.8,2059.61,559.19,0.0,0.0,0.0,Dec-2015,130.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,315.0,27291.0,,,,,,,,,,,,8500.0,,,
29183832,31667008,5600.0,5600.0,5600.0, 36 months,14.49,192.74,C,C4,INTERNATIONAL EXPORT SPECIALIST,2 years,RENT,65000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29183832,,debt_consolidation,Debt consolidation,194xx,PA,15.32,0.0,Jul-1982,2.0,27.0,78.0,19.0,1.0,12429.0,59.2,31.0,f,3555.95,3555.95,2886.59,2886.59,2044.05,842.54,0.0,0.0,0.0,Jan-2016,192.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19546.0,,,,,,,,,,,,21000.0,,,
39671828,42495661,5000.0,5000.0,5000.0, 36 months,11.44,164.74,B,B4,System Design and Integration,2 years,RENT,73000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39671828,,debt_consolidation,Debt consolidation,631xx,MO,21.06,0.0,Feb-2001,0.0,,,17.0,0.0,9676.0,59.7,46.0,w,3649.02,3649.02,1808.96,1808.96,1350.98,457.98,0.0,0.0,0.0,Dec-2015,164.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,211377.0,,,,,,,,,,,,16200.0,,,
38529361,41243317,19500.0,19500.0,19500.0, 36 months,11.44,642.48,B,B4,Registered Nurse,7 years,MORTGAGE,71000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38529361,,credit_card,Credit card refinancing,770xx,TX,25.96,0.0,Oct-1999,2.0,47.0,,12.0,0.0,13333.0,82.8,20.0,f,13724.43,13724.43,7697.37,7697.37,5775.57,1921.8,0.0,0.0,0.0,Jan-2016,642.48,Feb-2016,Jan-2016,0.0,57.0,1.0,INDIVIDUAL,,,,0.0,366.0,45137.0,,,,,,,,,,,,16100.0,,,
7086130,8748256,14400.0,14400.0,14400.0, 36 months,10.64,468.99,B,B2,Southwest Airlines,10+ years,MORTGAGE,65000.0,Not Verified,Sep-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7086130,,debt_consolidation,debt,371xx,TN,4.86,0.0,May-1991,2.0,31.0,,3.0,0.0,3847.0,81.9,13.0,f,4042.16,4042.16,12659.23,12659.23,10357.84,2301.39,0.0,0.0,0.0,Dec-2015,468.99,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,361.0,187338.0,,,,,,,,,,,,4700.0,,,
1624795,1896967,6625.0,6625.0,6600.0, 36 months,11.14,217.34,B,B2,Capitol Broadcasting Co.,10+ years,RENT,46000.0,Not Verified,Oct-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1624795,"  Borrower added on 10/18/12 > I've been with my company for 17+ years.  I will be using this loan to consolidate my current debts, and I'm excited to know this will enable me to have paid off in 36 months.<br>",debt_consolidation,Debt consolidation,280xx,NC,15.13,0.0,Nov-1984,1.0,50.0,,5.0,0.0,4913.0,50.6,16.0,f,0.0,0.0,7464.23752401,7436.07,6625.0,839.24,0.0,0.0,0.0,Mar-2014,3987.28,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23626.0,,,,,,,,,,,,9700.0,,,
17814332,19946824,15050.0,15050.0,15000.0, 36 months,13.35,509.64,C,C2,quality control,5 years,MORTGAGE,36000.0,Not Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17814332,,debt_consolidation,Debt consolidation,932xx,CA,11.53,0.0,Sep-2002,2.0,66.0,,8.0,0.0,11309.0,59.5,28.0,f,7854.09,7828.0,9683.16,9650.99,7195.91,2487.25,0.0,0.0,0.0,Jan-2016,509.64,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,178673.0,,,,,,,,,,,,19000.0,,,
48705353,51954125,7200.0,7200.0,7200.0, 36 months,14.65,248.36,C,C5,Sales,5 years,RENT,60000.0,Not Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48705353,,debt_consolidation,Debt consolidation,920xx,CA,27.62,2.0,Jul-1995,4.0,,46.0,9.0,1.0,28397.0,53.0,27.0,w,5860.11,5860.11,1975.16,1975.16,1339.89,635.27,0.0,0.0,0.0,Jan-2016,248.36,Feb-2016,Jan-2016,0.0,12.0,1.0,INDIVIDUAL,,,,0.0,422.0,44856.0,,,,,,,,,,,,53850.0,,,
23733492,26106408,12550.0,12550.0,12550.0, 36 months,12.99,422.8,C,C1,sales,10+ years,MORTGAGE,35000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23733492,,credit_card,Credit card refinancing,275xx,NC,24.45,0.0,Nov-1989,0.0,,,9.0,0.0,27876.0,59.8,18.0,f,7225.72,7225.72,7187.6,7187.6,5324.28,1863.32,0.0,0.0,0.0,Jan-2016,422.8,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27876.0,,,,,,,,,,,,46600.0,,,
34823503,37506823,20000.0,20000.0,20000.0, 60 months,11.44,439.25,B,B4,Senior Attorney,< 1 year,RENT,180000.0,Source Verified,Nov-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34823503,,major_purchase,Major purchase,770xx,TX,6.36,0.0,Nov-2002,0.0,,,8.0,0.0,9611.0,9.7,23.0,w,0.0,0.0,20789.33,20789.33,20000.0,789.33,0.0,0.0,0.0,Mar-2015,19497.0,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46257.0,,,,,,,,,,,,99500.0,,,
56031317,59693166,10000.0,10000.0,10000.0, 36 months,11.53,329.91,B,B5,Sr. Manager,< 1 year,RENT,102500.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56031317,,debt_consolidation,Debt consolidation,104xx,NY,18.4,4.0,Aug-2002,0.0,5.0,,21.0,0.0,14755.0,30.9,53.0,w,8808.19,8808.19,1660.53,1660.53,1191.81,468.72,0.0,0.0,0.0,Dec-2015,347.3,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,112704.0,,,,,,,,,,,,47700.0,,,
20358800,22631543,5000.0,5000.0,5000.0, 36 months,11.67,165.29,B,B4,Representative,10+ years,RENT,69000.0,Not Verified,Jul-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20358800,,debt_consolidation,Debt consolidation,112xx,NY,20.82,0.0,Jul-1991,1.0,,,11.0,0.0,29361.0,82.5,25.0,f,0.0,0.0,5048.63,5048.63,5000.0,48.63,0.0,0.0,0.0,Aug-2014,5048.63,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,37804.0,,,,,,,,,,,,35600.0,,,
50646305,54026056,28000.0,28000.0,28000.0, 60 months,18.55,719.43,E,E2,sales,10+ years,OWN,138000.0,Source Verified,Jun-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50646305,,debt_consolidation,Debt consolidation,117xx,NY,17.22,0.0,May-2001,0.0,,95.0,14.0,1.0,14244.0,46.7,28.0,f,0.0,0.0,28693.89,28693.89,27999.99,693.9,0.0,0.0,0.0,Sep-2015,312.74,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,88087.0,,,,,,,,,,,,30500.0,,,
61343403,65462249,14000.0,14000.0,14000.0, 60 months,11.53,308.11,B,B5,Portfolio Manager,4 years,OWN,111500.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61343403,,debt_consolidation,Debt consolidation,430xx,OH,18.1,1.0,Oct-1989,2.0,58.0,,17.0,0.0,11781.0,29.0,31.0,w,13651.15,13651.15,607.25,607.25,348.85,258.4,0.0,0.0,0.0,Jan-2016,308.11,Feb-2016,Jan-2016,1.0,14.0,1.0,INDIVIDUAL,,,,0.0,0.0,48491.0,,,,,,,,,,,,41270.0,,,
56473288,60155043,10000.0,10000.0,10000.0, 36 months,13.33,338.54,C,C3,Lead Physician Relations Liaison,2 years,RENT,75000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56473288,,debt_consolidation,Debt consolidation,064xx,CT,35.58,2.0,Mar-2000,2.0,19.0,73.0,11.0,1.0,8496.0,56.0,19.0,w,8837.17,8837.17,1677.89,1677.89,1162.83,515.06,0.0,0.0,0.0,Jan-2016,338.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,80575.0,,,,,,,,,,,,15200.0,,,
6727751,8330042,5000.0,5000.0,5000.0, 36 months,6.03,152.18,A,A1,Hammer Residences,10+ years,MORTGAGE,60000.0,Not Verified,Aug-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6727751,,home_improvement,exterior house improvement,554xx,MN,0.3,0.0,Dec-1985,0.0,,,11.0,0.0,513.0,3.9,19.0,w,1044.08,1044.08,4413.22,4413.22,3955.92,457.3,0.0,0.0,0.0,Jan-2016,152.18,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,219043.0,,,,,,,,,,,,13200.0,,,
49964499,53333242,16000.0,16000.0,16000.0, 36 months,7.26,495.94,A,A4,Nurse,8 years,MORTGAGE,80000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49964499,,debt_consolidation,Debt consolidation,024xx,MA,23.96,0.0,May-1999,0.0,,,10.0,0.0,13457.0,58.0,25.0,w,13154.79,13154.79,3465.13,3465.13,2845.21,619.92,0.0,0.0,0.0,Jan-2016,495.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,61243.0,,,,,,,,,,,,23200.0,,,
1612859,1884947,18550.0,18550.0,18550.0, 36 months,18.49,675.2,D,D2,us postal service,10+ years,RENT,60000.0,Not Verified,Oct-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1612859,"  Borrower added on 10/14/12 > this money will be used to pay off 11 credit card accounts which include household bank, paypal, discount tire, tire kingdom, merrick bank, and care credit, and shut them down. this will also free up  money to pay down on other accounts to pay off and close. thank you.<br>",debt_consolidation,Debt consolidation,347xx,FL,21.82,0.0,Jul-2000,2.0,57.0,,10.0,0.0,18632.0,81.7,24.0,w,0.0,0.0,24292.356741900003,24292.36,18550.0,5742.36,0.0,0.0,0.0,Oct-2015,701.96,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40401.0,,,,,,,,,,,,22800.0,,,
65741218,70373930,23450.0,23450.0,23450.0, 36 months,15.41,817.62,D,D1,Postmaster,10+ years,MORTGAGE,61108.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65741218,,home_improvement,Home improvement,144xx,NY,10.8,0.0,Apr-2001,1.0,76.0,59.0,12.0,2.0,6119.0,7.7,35.0,f,22410.4,22410.4,1615.16,1615.16,1039.6,575.56,0.0,0.0,0.0,Jan-2016,817.62,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30816.0,,,,,,,,,,,,79500.0,,,
15319909,17392361,30000.0,30000.0,30000.0, 60 months,14.16,700.54,C,C2,Chief Strategy Officer,3 years,MORTGAGE,280000.0,Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15319909,,home_improvement,Home improvement,074xx,NJ,13.13,3.0,Feb-1997,1.0,11.0,,25.0,0.0,88682.0,8.8,44.0,w,0.0,0.0,31728.6229041,31728.62,30000.0,1728.62,0.0,0.0,0.0,Oct-2014,28926.46,,Nov-2014,0.0,11.0,1.0,INDIVIDUAL,,,,0.0,0.0,1539102.0,,,,,,,,,,,,178600.0,,,
11684915,13657060,24000.0,24000.0,24000.0, 36 months,12.85,806.93,B,B4,Administrator,1 year,OWN,105000.0,Source Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11684915,"  Borrower added on 02/06/14 > Looking to clear myself of credit debt once and for all with this loan. I have the income to pay it off without a loan, but would prefer this way to better have a grip on my credit score moving forward.<br>",debt_consolidation,Debt consolidation,115xx,NY,14.22,2.0,Oct-1993,0.0,2.0,,19.0,0.0,25404.0,25.8,29.0,w,10438.97,10438.97,17752.46,17752.46,13561.03,4191.43,0.0,0.0,0.0,Dec-2015,806.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,1.0,0.0,449140.0,,,,,,,,,,,,98500.0,,,
42803249,45799970,10000.0,10000.0,10000.0, 36 months,13.33,338.54,C,C3,6th key carrier,10+ years,OWN,50300.0,Not Verified,Mar-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42803249,,debt_consolidation,Debt consolidation,919xx,CA,32.26,0.0,Feb-1996,0.0,,,10.0,0.0,62906.0,89.9,16.0,f,8108.01,8108.01,2693.51,2693.51,1891.99,801.52,0.0,0.0,0.0,Nov-2015,338.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,87024.0,,,,,,,,,,,,69400.0,,,
67635207,72488922,12000.0,12000.0,12000.0, 36 months,8.38,378.15,B,B1,,n/a,RENT,29000.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67635207,,credit_card,Credit card refinancing,540xx,WI,8.24,0.0,Aug-1991,0.0,,57.0,3.0,3.0,5050.0,80.2,5.0,w,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,5050.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3113.0,80.2,6300.0,0.0,0.0,-4.0
23443364,25796253,15000.0,15000.0,15000.0, 60 months,20.2,399.08,E,E3,Correction officer,10+ years,MORTGAGE,60000.0,Not Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23443364,,debt_consolidation,Debt consolidation,431xx,OH,31.24,0.0,May-1996,1.0,,,12.0,0.0,32359.0,77.6,27.0,f,12142.59,12142.59,6784.36,6784.36,2857.41,3926.95,0.0,0.0,0.0,Jan-2016,399.08,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,196.0,198678.0,,,,,,,,,,,,41700.0,,,
12495549,14507689,8000.0,8000.0,8000.0, 36 months,12.49,267.6,B,B4,Data Entry,< 1 year,OWN,40000.0,Not Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12495549,,debt_consolidation,Debt consolidation,741xx,OK,12.57,1.0,Nov-1996,1.0,13.0,,11.0,0.0,4971.0,29.6,31.0,w,3469.14,3469.14,5887.2,5887.2,4530.86,1356.34,0.0,0.0,0.0,Jan-2016,267.6,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7192.0,,,,,,,,,,,,16800.0,,,
11085009,12997162,24000.0,24000.0,24000.0, 36 months,7.62,747.88,A,A3,Director Corporate Accounts,10+ years,RENT,180000.0,Source Verified,Jan-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11085009,  Borrower added on 01/24/14 > I have approximately $15k in credit card debt and I'd like to pay it off at a lower interest rate. You provieded a better rate and lowered my monthly payments by 50%. I used the credit to help my sister whose husband is very sick.<br>,credit_card,Credit card refinancing,342xx,FL,14.37,0.0,Jul-1999,0.0,,,13.0,0.0,18542.0,87.5,26.0,w,0.0,0.0,25672.88,25672.88,24000.0,1672.88,0.0,0.0,0.0,Apr-2015,70.79,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,798.0,144473.0,,,,,,,,,,,,21200.0,,,
30115695,32658909,19000.0,19000.0,19000.0, 60 months,8.39,388.81,A,A5,Purchasing,10+ years,MORTGAGE,54000.0,Not Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30115695,,debt_consolidation,Debt consolidation,462xx,IN,27.78,0.0,Feb-1994,1.0,32.0,,12.0,0.0,8665.0,13.5,41.0,w,0.0,0.0,20534.33,20534.33,19000.0,1534.33,0.0,0.0,0.0,Oct-2015,16266.28,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,86875.0,,,,,,,,,,,,64400.0,,,
60627297,64648078,25000.0,25000.0,25000.0, 36 months,9.17,796.98,B,B2,Production Manager,3 years,MORTGAGE,79900.0,Not Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60627297,,debt_consolidation,Debt consolidation,782xx,TX,20.73,0.0,Sep-2000,0.0,62.0,119.0,22.0,1.0,29430.0,47.8,35.0,f,22548.32,22548.32,3162.45,3162.45,2451.68,710.77,0.0,0.0,0.0,Jan-2016,796.98,Feb-2016,Jan-2016,0.0,62.0,1.0,INDIVIDUAL,,,,0.0,0.0,229025.0,,,,,,,,,,,,61600.0,,,
44036072,47052815,20000.0,20000.0,20000.0, 60 months,12.29,447.83,C,C1,Lead Supervisor,3 years,MORTGAGE,50000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44036072,,debt_consolidation,Debt consolidation,481xx,MI,21.71,0.0,Aug-2004,0.0,,,5.0,0.0,15514.0,83.9,16.0,w,17984.9,17984.9,3555.33,3555.33,2015.1,1540.23,0.0,0.0,0.0,Jan-2016,447.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,116812.0,,,,,,,,,,,,18500.0,,,
59453265,63387061,10000.0,10000.0,10000.0, 36 months,8.18,314.2,B,B1,Medical Assistent,10+ years,RENT,27000.0,Not Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59453265,,debt_consolidation,Debt consolidation,331xx,FL,15.29,0.0,Nov-2008,1.0,,,12.0,0.0,8430.0,45.1,12.0,f,9005.76,9005.76,1252.26,1252.26,994.24,258.02,0.0,0.0,0.0,Jan-2016,314.2,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8430.0,,,,,,,,,,,,18700.0,,,
26017845,28470742,28000.0,28000.0,28000.0, 36 months,10.99,916.56,B,B3,Compliance,10+ years,MORTGAGE,115000.0,Source Verified,Sep-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26017845,,credit_card,Credit card refinancing,381xx,TN,19.67,1.0,Feb-1988,0.0,17.0,,12.0,0.0,43279.0,75.5,25.0,f,16680.54,16680.54,14664.96,14664.96,11319.46,3345.5,0.0,0.0,0.0,Jan-2016,916.56,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,210272.0,,,,,,,,,,,,57300.0,,,
43802562,46819391,10000.0,10000.0,10000.0, 36 months,6.39,305.99,A,A2,Sanitation operator B,8 years,OWN,45000.0,Not Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43802562,,credit_card,Credit card refinancing,933xx,CA,24.91,0.0,Mar-2005,0.0,,,8.0,0.0,8083.0,34.5,15.0,w,7676.28,7676.28,2750.36,2750.36,2323.72,426.64,0.0,0.0,0.0,Dec-2015,305.99,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,219274.0,,,,,,,,,,,,23400.0,,,
60566792,64587564,5000.0,5000.0,5000.0, 36 months,16.55,177.15,D,D2,Senior account executive,4 years,OWN,90000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60566792,,debt_consolidation,Debt consolidation,937xx,CA,12.23,0.0,Feb-2001,0.0,47.0,,12.0,0.0,13721.0,51.2,18.0,f,4558.2,4558.2,699.41,699.41,441.8,257.61,0.0,0.0,0.0,Jan-2016,177.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,566.0,42686.0,,,,,,,,,,,,26800.0,,,
